Customer ID,Purchase Date,Drone Model,Price,Payment Method,Warranty,Usage Frequency,Purpose of Use,Customer Satisfaction,Customer Feedback
CUST1340,2023-06-21,Autel EVO Lite+,920.45,Debit Card,No Warranty,Daily,Recreation,5,I couldn't be happier with the Autel EVO Lite+. It's outstanding and terrific for Recreation.
CUST1341,2023-09-03,Parrot Anafi USA,797.74,Debit Card,1 Year,Weekly,Recreation,3,I'm truly impressed with the Parrot Anafi USA. It's excellent and amazing for Recreation.
CUST1342,2023-05-15,DJI Mavic Air 2,2106.16,Cash,1 Year,Monthly,Recreation,4,I couldn't be happier with the DJI Mavic Air 2. It's outstanding and exceptional for Recreation.
CUST1343,2022-10-15,Autel EVO Lite+,1724.59,Credit Card,2 Years,Monthly,Aerial Photography,3,I'm truly impressed with the Autel EVO Lite+. It's satisfying and amazing for Aerial Photography.
CUST1344,2023-05-08,Yuneec Typhoon H,1366.9,PayPal,1 Year,Monthly,Aerial Photography,4,"For the price of 1366.9, the Yuneec Typhoon H offers reliable performance. It's fantastic for Aerial Photography."
CUST1345,2022-12-05,Autel EVO 2 Pro,1940.11,PayPal,No Warranty,Weekly,Aerial Photography,3,I couldn't be happier with the Autel EVO 2 Pro. It's reliable and terrific for Aerial Photography.
CUST1346,2023-01-29,DJI Air 2S,1479.28,PayPal,No Warranty,Monthly,Professional Use,3,I'm truly impressed with the DJI Air 2S. It's excellent and terrific for Professional Use.
CUST1347,2023-04-19,Skydio 2,618.47,Debit Card,No Warranty,Daily,Recreation,4,"For the price of 618.47, the Skydio 2 offers outstanding performance. It's exceptional for Recreation."
CUST1348,2023-02-24,Parrot Anafi USA,879.94,Cash,No Warranty,Monthly,Professional Use,5,"For the price of 879.94, the Parrot Anafi USA offers satisfying performance. It's fantastic for Professional Use."
CUST1349,2022-12-07,Skydio X2,299.76,Cash,2 Years,Daily,Professional Use,4,I'm truly impressed with the Skydio X2. It's excellent and terrific for Professional Use.
CUST1350,2022-11-12,DJI Air 2S,2290.88,Debit Card,No Warranty,Monthly,Professional Use,3,I couldn't be happier with the DJI Air 2S. It's satisfying and exceptional for Professional Use.
CUST1351,2023-04-08,Skydio X2,963.22,Credit Card,2 Years,Daily,Aerial Photography,5,The Skydio X2 is outstanding and exceeded my expectations. It's amazing for Aerial Photography.
CUST1352,2023-05-25,Skydio 2,1551.99,Debit Card,No Warranty,Monthly,Aerial Photography,3,I'm truly impressed with the Skydio 2. It's satisfying and terrific for Aerial Photography.
CUST1353,2023-01-29,DJI Mini 2,1260.64,PayPal,2 Years,Daily,Recreation,4,I'm truly impressed with the DJI Mini 2. It's impressive and fantastic for Recreation.
CUST1354,2023-04-17,Autel EVO Nano+,2148.25,PayPal,No Warranty,Daily,Aerial Photography,5,"For the price of 2148.25, the Autel EVO Nano+ offers excellent performance. It's fantastic for Aerial Photography."
CUST1355,2022-11-29,Skydio 2,2336.69,PayPal,No Warranty,Daily,Recreation,4,"For the price of 2336.69, the Skydio 2 offers impressive performance. It's perfect for Recreation."
CUST1356,2023-02-09,Parrot Anafi USA,1461.66,Cash,No Warranty,Daily,Aerial Photography,2,"For the price of 1461.66, the Parrot Anafi USA offers reliable performance. It's amazing for Aerial Photography."
CUST1357,2023-08-01,DJI Mavic Air 2,1301.68,Debit Card,2 Years,Monthly,Recreation,5,I couldn't be happier with the DJI Mavic Air 2. It's satisfying and fantastic for Recreation.
CUST1358,2023-03-15,Autel EVO 2 Pro,1122.85,PayPal,1 Year,Daily,Professional Use,4,The Autel EVO 2 Pro is reliable and exceeded my expectations. It's perfect for Professional Use.
CUST1359,2023-07-17,Yuneec Typhoon H,1455.98,Credit Card,No Warranty,Monthly,Recreation,4,I couldn't be happier with the Yuneec Typhoon H. It's reliable and perfect for Recreation.
CUST1360,2022-10-29,DJI Air 2S,440.72,Cash,2 Years,Daily,Aerial Photography,3,I'm truly impressed with the DJI Air 2S. It's satisfying and amazing for Aerial Photography.
CUST1361,2023-01-10,DJI Mini 2,1640.81,Credit Card,No Warranty,Monthly,Aerial Photography,4,I purchased the DJI Mini 2 and it has been an satisfying experience. It's perfect for Aerial Photography.
CUST1362,2023-01-24,Autel EVO Lite+,1135.62,PayPal,1 Year,Monthly,Aerial Photography,4,"For the price of 1135.62, the Autel EVO Lite+ offers impressive performance. It's terrific for Aerial Photography."
CUST1363,2023-07-31,DJI Mavic Air 2,835.64,Debit Card,No Warranty,Monthly,Recreation,4,"For the price of 835.64, the DJI Mavic Air 2 offers impressive performance. It's amazing for Recreation."
CUST1364,2022-10-07,Yuneec Typhoon H,2360.18,Cash,1 Year,Daily,Aerial Photography,4,I couldn't be happier with the Yuneec Typhoon H. It's reliable and terrific for Aerial Photography.
CUST1365,2023-03-31,Autel EVO 2 Pro,580.76,Cash,No Warranty,Monthly,Recreation,4,I'm truly impressed with the Autel EVO 2 Pro. It's impressive and exceptional for Recreation.
CUST1366,2023-01-15,Yuneec Typhoon H,1262.61,Debit Card,1 Year,Monthly,Professional Use,5,"For the price of 1262.61, the Yuneec Typhoon H offers outstanding performance. It's perfect for Professional Use."
CUST1367,2023-03-21,Autel EVO Lite+,1877.15,PayPal,2 Years,Monthly,Professional Use,5,The Autel EVO Lite+ is outstanding and exceeded my expectations. It's exceptional for Professional Use.
CUST1368,2022-12-12,Yuneec Typhoon H,952.95,Debit Card,2 Years,Daily,Recreation,3,I'm truly impressed with the Yuneec Typhoon H. It's excellent and terrific for Recreation.
CUST1369,2023-04-10,Parrot Anafi USA,1954.69,Credit Card,No Warranty,Weekly,Professional Use,5,The Parrot Anafi USA is excellent and exceeded my expectations. It's perfect for Professional Use.
CUST1370,2023-05-03,DJI Air 2S,2231.64,Cash,1 Year,Daily,Professional Use,3,"For the price of 2231.64, the DJI Air 2S offers excellent performance. It's amazing for Professional Use."
CUST1371,2023-04-07,DJI Air 2S,1457.79,Cash,2 Years,Daily,Aerial Photography,5,I'm truly impressed with the DJI Air 2S. It's outstanding and perfect for Aerial Photography.
CUST1372,2022-11-18,Autel EVO Nano+,327.08,Debit Card,1 Year,Weekly,Recreation,5,I couldn't be happier with the Autel EVO Nano+. It's impressive and fantastic for Recreation.
CUST1373,2023-01-24,DJI Mavic Air 2,1807.15,Cash,1 Year,Weekly,Professional Use,3,The DJI Mavic Air 2 is reliable and exceeded my expectations. It's exceptional for Professional Use.
CUST1374,2023-01-30,Parrot Anafi USA,1275.16,Credit Card,No Warranty,Daily,Aerial Photography,5,I couldn't be happier with the Parrot Anafi USA. It's outstanding and fantastic for Aerial Photography.
CUST1375,2023-02-09,Parrot Anafi USA,2038.72,Debit Card,2 Years,Daily,Recreation,3,I couldn't be happier with the Parrot Anafi USA. It's satisfying and terrific for Recreation.
CUST1376,2023-07-11,DJI Mini 2,1049.88,PayPal,1 Year,Monthly,Recreation,4,"For the price of 1049.88, the DJI Mini 2 offers impressive performance. It's amazing for Recreation."
CUST1377,2023-08-11,DJI Mini 2,923.36,Cash,1 Year,Weekly,Recreation,4,"For the price of 923.36, the DJI Mini 2 offers excellent performance. It's perfect for Recreation."
CUST1378,2023-05-21,Parrot Anafi USA,1770.24,Debit Card,No Warranty,Monthly,Aerial Photography,5,"For the price of 1770.24, the Parrot Anafi USA offers outstanding performance. It's fantastic for Aerial Photography."
CUST1379,2022-11-29,Skydio 2,1175.47,Debit Card,No Warranty,Monthly,Recreation,3,"For the price of 1175.47, the Skydio 2 offers satisfying performance. It's exceptional for Recreation."
CUST1380,2023-05-19,DJI Mavic Air 2,1576.77,Cash,1 Year,Monthly,Professional Use,5,I couldn't be happier with the DJI Mavic Air 2. It's outstanding and fantastic for Professional Use.
CUST1381,2023-04-20,Parrot Anafi USA,432.36,Cash,No Warranty,Weekly,Recreation,4,I couldn't be happier with the Parrot Anafi USA. It's satisfying and perfect for Recreation.
CUST1382,2023-02-05,Yuneec Typhoon H,1267.99,Cash,No Warranty,Daily,Aerial Photography,4,I couldn't be happier with the Yuneec Typhoon H. It's outstanding and terrific for Aerial Photography.
CUST1383,2023-08-21,Parrot Anafi USA,1625.59,Credit Card,1 Year,Daily,Recreation,5,"For the price of 1625.59, the Parrot Anafi USA offers satisfying performance. It's perfect for Recreation."
CUST1384,2023-01-03,Yuneec Typhoon H,1450.69,PayPal,No Warranty,Monthly,Professional Use,4,The Yuneec Typhoon H is satisfying and exceeded my expectations. It's terrific for Professional Use.
CUST1385,2022-12-13,Autel EVO 2 Pro,1090.37,Credit Card,1 Year,Weekly,Recreation,5,The Autel EVO 2 Pro is impressive and exceeded my expectations. It's perfect for Recreation.
CUST1386,2023-02-01,DJI Mini 2,383.63,Credit Card,1 Year,Monthly,Recreation,4,The DJI Mini 2 is reliable and exceeded my expectations. It's terrific for Recreation.
CUST1387,2023-02-14,Parrot Anafi USA,1307.11,Credit Card,No Warranty,Monthly,Professional Use,4,"For the price of 1307.11, the Parrot Anafi USA offers outstanding performance. It's fantastic for Professional Use."
CUST1388,2022-12-23,DJI Mavic Air 2,2128.75,Cash,No Warranty,Monthly,Professional Use,4,"For the price of 2128.75, the DJI Mavic Air 2 offers reliable performance. It's exceptional for Professional Use."
CUST1389,2023-05-27,Autel EVO Nano+,1846.6,Credit Card,1 Year,Daily,Recreation,2,"For the price of 1846.6, the Autel EVO Nano+ offers reliable performance. It's amazing for Recreation."
CUST1390,2022-11-17,Parrot Anafi USA,2133.41,Credit Card,2 Years,Monthly,Aerial Photography,5,The Parrot Anafi USA is reliable and exceeded my expectations. It's fantastic for Aerial Photography.
CUST1391,2023-01-11,DJI Mavic Air 2,1968.75,Debit Card,1 Year,Weekly,Professional Use,5,"For the price of 1968.75, the DJI Mavic Air 2 offers outstanding performance. It's perfect for Professional Use."
CUST1392,2023-05-17,Autel EVO Lite+,1636.02,Cash,1 Year,Daily,Recreation,4,"For the price of 1636.02, the Autel EVO Lite+ offers excellent performance. It's terrific for Recreation."
CUST1393,2023-05-21,DJI Mavic Air 2,1727.55,PayPal,1 Year,Daily,Recreation,4,"For the price of 1727.55, the DJI Mavic Air 2 offers excellent performance. It's fantastic for Recreation."
CUST1394,2023-05-06,DJI Air 2S,1873.9,PayPal,No Warranty,Daily,Professional Use,3,I'm truly impressed with the DJI Air 2S. It's satisfying and amazing for Professional Use.
CUST1395,2023-04-13,Autel EVO Lite+,770.84,Debit Card,1 Year,Daily,Recreation,4,The Autel EVO Lite+ is outstanding and exceeded my expectations. It's exceptional for Recreation.
CUST1396,2023-03-12,Parrot Anafi USA,2187.91,Cash,1 Year,Daily,Recreation,5,"For the price of 2187.91, the Parrot Anafi USA offers impressive performance. It's terrific for Recreation."
CUST1397,2022-11-27,Autel EVO Nano+,2388.05,PayPal,2 Years,Daily,Recreation,5,The Autel EVO Nano+ is outstanding and exceeded my expectations. It's fantastic for Recreation.
CUST1398,2023-08-16,Autel EVO 2 Pro,745.05,Debit Card,1 Year,Daily,Aerial Photography,5,"For the price of 745.05, the Autel EVO 2 Pro offers excellent performance. It's fantastic for Aerial Photography."
CUST1399,2023-02-19,Yuneec Typhoon H,2313.64,Debit Card,1 Year,Monthly,Recreation,4,The Yuneec Typhoon H is impressive and exceeded my expectations. It's perfect for Recreation.
CUST1400,2023-07-27,Autel EVO Nano+,388.18,Credit Card,No Warranty,Daily,Recreation,1,"For the price of 388.18, the Autel EVO Nano+ offers reliable performance. It's amazing for Recreation."
CUST1401,2022-10-17,Autel EVO Lite+,1479.96,Cash,1 Year,Weekly,Aerial Photography,5,The Autel EVO Lite+ is excellent and exceeded my expectations. It's fantastic for Aerial Photography.
CUST1402,2022-11-08,Yuneec Typhoon H,817.59,Debit Card,No Warranty,Monthly,Aerial Photography,5,I'm truly impressed with the Yuneec Typhoon H. It's impressive and perfect for Aerial Photography.
CUST1403,2023-07-19,Skydio 2,731.7,Cash,No Warranty,Weekly,Aerial Photography,4,I'm truly impressed with the Skydio 2. It's reliable and fantastic for Aerial Photography.
CUST1404,2023-03-17,DJI Mavic Air 2,637.29,Debit Card,1 Year,Monthly,Professional Use,5,The DJI Mavic Air 2 is satisfying and exceeded my expectations. It's perfect for Professional Use.
CUST1405,2023-06-24,DJI Mavic Air 2,1025.5,PayPal,1 Year,Monthly,Professional Use,5,I couldn't be happier with the DJI Mavic Air 2. It's impressive and fantastic for Professional Use.
CUST1406,2023-09-05,Yuneec Typhoon H,331.92,Cash,No Warranty,Daily,Aerial Photography,5,I'm truly impressed with the Yuneec Typhoon H. It's excellent and fantastic for Aerial Photography.
CUST1407,2023-09-01,Parrot Anafi USA,886.43,Cash,1 Year,Monthly,Recreation,4,I couldn't be happier with the Parrot Anafi USA. It's excellent and terrific for Recreation.
CUST1408,2023-07-12,Skydio X2,2440.65,Credit Card,2 Years,Daily,Aerial Photography,3,I'm truly impressed with the Skydio X2. It's excellent and exceptional for Aerial Photography.
CUST1409,2023-01-30,Autel EVO Nano+,2261.94,Cash,No Warranty,Monthly,Professional Use,4,I couldn't be happier with the Autel EVO Nano+. It's outstanding and fantastic for Professional Use.
CUST1410,2023-01-11,Autel EVO Nano+,1801.5,Cash,No Warranty,Daily,Aerial Photography,5,I couldn't be happier with the Autel EVO Nano+. It's satisfying and perfect for Aerial Photography.
CUST1411,2022-12-03,Autel EVO Nano+,1460.93,Credit Card,1 Year,Daily,Recreation,4,"For the price of 1460.93, the Autel EVO Nano+ offers outstanding performance. It's exceptional for Recreation."
CUST1412,2023-06-03,DJI Mini 2,1100.55,PayPal,1 Year,Weekly,Professional Use,4,I couldn't be happier with the DJI Mini 2. It's excellent and amazing for Professional Use.
CUST1413,2022-11-11,Autel EVO Nano+,1502.58,PayPal,No Warranty,Weekly,Professional Use,3,I couldn't be happier with the Autel EVO Nano+. It's satisfying and exceptional for Professional Use.
CUST1414,2023-01-10,Skydio X2,487.59,Credit Card,2 Years,Weekly,Aerial Photography,5,The Skydio X2 is outstanding and exceeded my expectations. It's terrific for Aerial Photography.
CUST1415,2022-11-18,Yuneec Typhoon H,2345.0,Credit Card,2 Years,Monthly,Professional Use,5,I couldn't be happier with the Yuneec Typhoon H. It's outstanding and fantastic for Professional Use.
CUST1416,2023-07-20,Skydio X2,1820.69,Cash,1 Year,Weekly,Recreation,4,I couldn't be happier with the Skydio X2. It's excellent and terrific for Recreation.
CUST1417,2023-08-10,Autel EVO Lite+,1347.27,PayPal,1 Year,Weekly,Aerial Photography,4,"For the price of 1347.27, the Autel EVO Lite+ offers reliable performance. It's exceptional for Aerial Photography."
CUST1418,2023-08-30,Autel EVO Nano+,2045.04,Cash,1 Year,Monthly,Aerial Photography,4,I'm truly impressed with the Autel EVO Nano+. It's outstanding and exceptional for Aerial Photography.
CUST1419,2023-05-27,DJI Air 2S,1860.61,Credit Card,No Warranty,Daily,Recreation,5,The DJI Air 2S is outstanding and exceeded my expectations. It's perfect for Recreation.
CUST1420,2022-10-28,DJI Mavic Air 2,1886.38,PayPal,No Warranty,Daily,Recreation,3,I couldn't be happier with the DJI Mavic Air 2. It's excellent and terrific for Recreation.
CUST1421,2022-10-06,Parrot Anafi USA,2104.49,Debit Card,2 Years,Monthly,Aerial Photography,5,I'm truly impressed with the Parrot Anafi USA. It's impressive and perfect for Aerial Photography.
CUST1422,2023-02-06,Parrot Anafi USA,2449.93,Debit Card,1 Year,Monthly,Recreation,5,"For the price of 2449.93, the Parrot Anafi USA offers outstanding performance. It's exceptional for Recreation."
CUST1423,2022-11-30,Skydio X2,1297.2,Debit Card,2 Years,Weekly,Aerial Photography,4,"For the price of 1297.2, the Skydio X2 offers impressive performance. It's perfect for Aerial Photography."
CUST1424,2022-11-25,Skydio X2,1521.08,Cash,1 Year,Monthly,Recreation,4,I'm truly impressed with the Skydio X2. It's reliable and terrific for Recreation.
CUST1425,2023-09-05,DJI Mini 2,475.77,PayPal,1 Year,Weekly,Recreation,5,I'm truly impressed with the DJI Mini 2. It's excellent and fantastic for Recreation.
CUST1426,2023-06-06,DJI Mavic Air 2,863.65,PayPal,1 Year,Monthly,Aerial Photography,4,"For the price of 863.65, the DJI Mavic Air 2 offers excellent performance. It's exceptional for Aerial Photography."
CUST1427,2022-10-15,Yuneec Typhoon H,2038.19,Debit Card,No Warranty,Daily,Recreation,4,"For the price of 2038.19, the Yuneec Typhoon H offers reliable performance. It's fantastic for Recreation."
CUST1428,2022-12-11,DJI Mavic Air 2,1108.58,Cash,2 Years,Daily,Professional Use,4,I'm truly impressed with the DJI Mavic Air 2. It's reliable and perfect for Professional Use.
CUST1429,2022-12-08,Autel EVO 2 Pro,1805.04,Credit Card,1 Year,Monthly,Recreation,5,I'm truly impressed with the Autel EVO 2 Pro. It's impressive and perfect for Recreation.
CUST1430,2023-02-04,Autel EVO Lite+,1970.0,Debit Card,2 Years,Weekly,Professional Use,3,I'm truly impressed with the Autel EVO Lite+. It's excellent and exceptional for Professional Use.
CUST1431,2023-01-13,Yuneec Typhoon H,586.5,Debit Card,No Warranty,Monthly,Professional Use,4,I couldn't be happier with the Yuneec Typhoon H. It's outstanding and exceptional for Professional Use.
CUST1432,2023-01-25,Autel EVO 2 Pro,937.23,Credit Card,2 Years,Daily,Professional Use,4,"For the price of 937.23, the Autel EVO 2 Pro offers impressive performance. It's fantastic for Professional Use."
CUST1433,2022-10-15,Autel EVO Lite+,1181.13,Credit Card,1 Year,Daily,Recreation,3,I'm truly impressed with the Autel EVO Lite+. It's satisfying and exceptional for Recreation.
